region,year,month,pixels,surface,duration,max_int,mean_int,cum_int,I Moderate,II Strong,III Severe,IV Extreme
Adriatic Sea,1994,juin,6,0.008,18,2.52705,2.4271166666666666,45.232,18,0,0,0
Adriatic Sea,1994,juil,209,0.2786666666666667,1198,2.7687478260869565,2.4178796729319867,2956.0422,1198,0,0,0
Adriatic Sea,1994,août,712,0.9493333333333334,9285,2.7820246268656716,2.028031754618992,19047.2198,9052,68,0,0
Adriatic Sea,1994,sept,399,0.532,5488,2.834159433962264,2.140720136759514,12143.5482,5381,41,0,0
Adriatic Sea,1994,oct,97,0.12933333333333333,516,2.161457894736842,1.891946774562887,972.6152,516,0,0,0
Adriatic Sea,1994,nov,41,0.05466666666666666,256,1.8559125,1.610094405968827,401.373,256,0,0,0
Adriatic Sea,1994,déc,46,0.06133333333333333,355,2.1533970588235296,1.8491604431078417,652.7264,354,0,0,0
Adriatic Sea,1995,janv,6,0.008,37,1.8652,1.7216424761904763,65.9803,37,0,0,0
Adriatic Sea,1995,juil,272,0.36266666666666664,1848,2.4652880341880343,2.06192882020095,3800.3973,1846,0,0,0
Adriatic Sea,1995,août,49,0.06533333333333333,202,1.78975,1.63060299566912,328.7559,202,0,0,0
Adriatic Sea,1995,oct,21,0.028,108,1.4038285714285714,1.262650238095238,136.6022,108,0,0,0
Adriatic Sea,1995,nov,1,0.0013333333333333333,5,1.6694,1.48616,7.4308,5,0,0,0
Adriatic Sea,1996,janv,16,0.021333333333333333,103,1.487390909090909,1.3352558766233766,137.66219999999998,103,0,0,0
Adriatic Sea,1996,juin,579,0.772,4155,3.9997725490196077,3.1172350208852535,13331.1116,4082,73,0,0
Adriatic Sea,1996,sept,10,0.013333333333333332,50,3.3194375,2.6523624999999997,133.1326,34,16,0,0
Adriatic Sea,1996,nov,2,0.0026666666666666666,11,2.62695,2.1175716666666666,23.29,11,0,0,0
Adriatic Sea,1997,janv,1,0.0013333333333333333,5,1.2966,1.22482,6.1241,5,0,0,0
Adriatic Sea,1997,févr,68,0.09066666666666666,368,1.563405882352941,1.3544031976853053,521.9908,367,0,0,0
Adriatic Sea,1997,mars,140,0.18666666666666668,1200,1.956874,1.5748556045103967,1924.6121,1165,0,0,0
Adriatic Sea,1997,mai,2,0.0026666666666666666,10,2.5127,2.26938,22.6938,10,0,0,0
Adriatic Sea,1997,juin,6,0.008,36,2.97378,2.647855,96.0892,36,0,0,0
Adriatic Sea,1997,sept,201,0.268,1392,2.358069387755102,1.9161088690042083,2666.6099,1386,3,0,0
Adriatic Sea,1997,oct,15,0.02,83,2.0263846153846155,1.8192895238095237,151.1198,83,0,0,0
Adriatic Sea,1997,déc,39,0.052,214,1.5276277777777778,1.3873607515702837,296.8015,214,0,0,0
Adriatic Sea,1998,janv,126,0.168,789,1.4423338461538462,1.1765822188454922,966.562,789,0,0,0
Adriatic Sea,1998,févr,367,0.48933333333333334,2617,1.44045,1.0776183914402997,2734.6536,2530,1,0,0
Adriatic Sea,1998,mars,306,0.408,1861,1.3929827586206898,1.1231862274618531,2126.3198,1847,10,0,0
Adriatic Sea,1998,juin,591,0.788,4443,3.27731512605042,2.632114069120302,11894.3038,4435,8,0,0
Adriatic Sea,1998,juil,619,0.8253333333333334,5592,3.17685,2.3819545573245744,13839.4672,5289,244,0,0
Adriatic Sea,1998,août,708,0.9440000000000001,11692,3.037135606060606,2.0719785560584167,24708.8947,11081,471,0,0
Adriatic Sea,1998,sept,10,0.013333333333333332,50,2.30618,2.028092,102.0534,50,0,0,0
Adriatic Sea,1998,oct,24,0.032,122,1.7883923076923076,1.4696905332167833,191.7505,122,0,0,0
Adriatic Sea,1998,nov,82,0.10933333333333334,556,2.386653846153846,1.9503235303534947,1084.9391,506,50,0,0
Adriatic Sea,1999,janv,90,0.12,574,1.1520695652173913,0.9773195908053735,564.081,572,2,0,0
Adriatic Sea,1999,févr,28,0.03733333333333333,146,0.9335130434782609,0.8494815887132191,124.524,146,0,0,0
Adriatic Sea,1999,mars,10,0.013333333333333332,56,1.4089166666666666,1.1808055065359477,66.6658,56,0,0,0
Adriatic Sea,1999,avril,1,0.0013333333333333333,5,1.4855,1.1317599999999999,5.658799999999999,5,0,0,0
Adriatic Sea,1999,mai,309,0.41200000000000003,639,3.130722077922078,2.694465858571714,1719.0895,639,0,0,0
Adriatic Sea,1999,juin,685,0.9133333333333333,6920,3.682406766917293,2.844534993909726,20040.7794,6788,24,0,0
Adriatic Sea,1999,août,53,0.07066666666666667,312,2.0025514285714285,1.8424003356744787,568.5553,312,0,0,0
Adriatic Sea,1999,sept,588,0.784,2076,2.248258536585366,1.861888048354748,3883.5782,2073,1,0,0
Adriatic Sea,1999,oct,628,0.8373333333333334,6194,2.313664885496183,1.758983273623517,10959.0499,6124,19,0,0
Adriatic Sea,1999,nov,234,0.312,1829,1.9152724137931034,1.5726632823948514,2779.0517,1794,2,0,0
Adriatic Sea,1999,déc,115,0.15333333333333332,524,1.8792203703703703,1.5755551882204433,856.691,490,27,7,0
Adriatic Sea,2000,janv,34,0.04533333333333333,376,1.46756,1.1252857465723212,476.0637,349,19,0,0
Adriatic Sea,2000,févr,65,0.08666666666666667,598,1.5086102564102564,1.160339205779193,743.1456000000001,538,37,0,0
Adriatic Sea,2000,mars,12,0.016,66,1.65263,1.421032,85.0816,64,1,0,0
Adriatic Sea,2000,avril,114,0.152,651,2.533678846153846,1.9217918901736548,1274.0562,619,21,0,0
Adriatic Sea,2000,mai,701,0.9346666666666666,11198,3.495889552238806,2.47564960871007,27907.9822,10958,30,0,0
Adriatic Sea,2000,juin,459,0.612,3953,3.3181126050420167,2.6610957241304427,10607.8163,3842,9,0,0
Adriatic Sea,2000,août,135,0.18,949,2.607877777777778,2.0888292457694417,2004.5948,948,1,0,0
Adriatic Sea,2000,sept,6,0.008,42,2.13022,1.9107066666666666,86.5967,42,0,0,0
Adriatic Sea,2000,oct,170,0.22666666666666666,696,1.7721254545454546,1.4678902290327882,1066.2243,667,28,0,0
Adriatic Sea,2000,nov,627,0.836,9977,2.2803457364341084,1.5340776250612724,15294.5836,9408,295,2,0
Adriatic Sea,2000,déc,688,0.9173333333333333,12825,2.5749924812030076,1.6846078908335003,21902.9826,11443,991,11,0
Adriatic Sea,2001,janv,643,0.8573333333333334,12966,2.2120388059701495,1.4037125030458995,20398.1559,11582,1262,0,0
Adriatic Sea,2001,févr,749,0.9986666666666667,14549,2.0455955223880595,1.264513014735553,18754.7011,12801,1507,0,0
Adriatic Sea,2001,mars,750,1,17759,2.3170216417910448,1.450341842735238,25545.9544,16335,1187,2,0
Adriatic Sea,2001,avril,687,0.916,5451,1.9356037313432837,1.4197465034860022,7636.0438,5169,242,0,0
Adriatic Sea,2001,mai,14,0.018666666666666665,68,2.9038333333333335,2.514080925925926,166.3573,68,0,0,0
Adriatic Sea,2001,juin,2,0.0026666666666666666,2,3.2976,3.2976,6.5952,2,0,0,0
Adriatic Sea,2001,juil,27,0.036,85,2.3031,2.119105277777778,183.7549,85,0,0,0
Adriatic Sea,2001,août,94,0.12533333333333332,520,2.488320588235294,2.098258633305633,1109.834,519,1,0,0
Adriatic Sea,2001,sept,41,0.05466666666666666,95,2.05436,1.9419230555555556,189.2072,95,0,0,0
Adriatic Sea,2001,oct,480,0.64,4679,2.1463358208955223,1.5869996251930332,7410.0199,4581,38,0,0
Adriatic Sea,2001,nov,282,0.376,1364,1.9326836734693877,1.5896989817992868,2203.103,1340,9,0,0
Adriatic Sea,2002,janv,22,0.029333333333333333,53,0.8538461538461538,0.7971965384615385,43.690599999999996,53,0,0,0
Adriatic Sea,2002,févr,346,0.4613333333333333,6329,1.5450853658536585,1.064991570585094,6674.0015,5607,471,0,0
Adriatic Sea,2002,mars,602,0.8026666666666666,9216,1.864150406504065,1.306444688276472,12043.7835,7689,1239,0,0
Adriatic Sea,2002,avril,219,0.292,1095,1.3088940298507463,1.0891889745989625,1176.4798,1094,1,0,0
Adriatic Sea,2002,mai,12,0.016,82,2.549618181818182,2.2307731746031747,187.51749999999998,82,0,0,0
Adriatic Sea,2002,juin,547,0.7293333333333334,4270,4.586427358490566,3.3253436165303243,15098.6596,3647,623,0,0
Adriatic Sea,2002,juil,70,0.09333333333333334,581,2.4955818181818183,2.0983829524133664,1219.3863,575,0,0,0
Adriatic Sea,2002,août,12,0.016,72,2.37737,2.071683875,152.8097,72,0,0,0
Adriatic Sea,2002,sept,5,0.006666666666666666,29,2.4101,2.2025389583333332,63.6836,29,0,0,0
Adriatic Sea,2002,nov,211,0.2813333333333333,1168,1.8955666666666666,1.5384398657058644,1784.5966,1158,7,0,0
Adriatic Sea,2002,déc,624,0.832,3899,2.0503992424242425,1.4793123174913343,5858.0507,3801,58,0,0
Adriatic Sea,2003,janv,654,0.872,11125,1.9018940298507463,1.2555139139771572,13889.432499999999,10707,268,0,0
Adriatic Sea,2003,févr,411,0.548,2226,1.200840594059406,0.984904832623194,2162.7047,2200,21,0,0
Adriatic Sea,2003,mars,149,0.19866666666666666,962,1.3935534246575343,1.16939030585127,1101.8921,961,1,0,0
Adriatic Sea,2003,avril,40,0.05333333333333333,105,1.18068,1.087070761904762,114.374,105,0,0,0
Adriatic Sea,2003,mai,705,0.9400000000000001,6392,4.017638805970149,2.914691201110094,18826.011,4982,1409,1,0
Adriatic Sea,2003,juin,750,1,19602,5.801776865671641,3.865758402645914,76011.0382,12753,6710,2,0
Adriatic Sea,2003,juil,750,1,12158,3.906933582089552,2.4800253784313773,30159.7548,11708,262,0,0
Adriatic Sea,2003,août,750,1,18708,3.7748276119402986,2.581021774613712,49468.0863,13861,4508,8,0
Adriatic Sea,2003,sept,702,0.936,1796,2.9441229007633587,2.3453658486756357,4126.1226,1658,138,0,0
Adriatic Sea,2003,nov,42,0.056,220,1.6024,1.4149709316089003,316.0995,218,0,0,0
Adriatic Sea,2003,déc,158,0.21066666666666667,1683,1.9236425,1.5207987697017507,2470.5974,1676,1,0,0
Adriatic Sea,2004,janv,199,0.2653333333333333,1519,1.3165552631578947,1.084418850441801,1628.1518,1511,1,0,0
Adriatic Sea,2004,févr,99,0.132,902,1.1687770833333333,0.9596366414921382,836.2709,881,5,0,0
Adriatic Sea,2004,mars,175,0.23333333333333334,1899,1.474876,1.12344935959191,2132.676,1862,8,0,0
Adriatic Sea,2004,avril,276,0.368,2310,1.3881591397849462,1.1485605523441256,2622.4483999999998,2308,0,0,0
Adriatic Sea,2004,mai,5,0.006666666666666666,20,2.11288,1.89255,37.851,20,0,0,0
Adriatic Sea,2004,juin,41,0.05466666666666667,119,2.7550578947368423,2.4546686103164124,304.61129999999997,119,0,0,0
Adriatic Sea,2004,juil,350,0.4666666666666667,2768,3.143904347826087,2.382743620449281,6638.8213,2756,1,0,0
Adriatic Sea,2004,août,4,0.005333333333333333,26,2.18195,1.9682556249999998,50.0846,26,0,0,0
Adriatic Sea,2004,sept,57,0.076,319,1.9759083333333334,1.762747491073741,556.247,319,0,0,0
Adriatic Sea,2004,oct,487,0.6493333333333333,2751,1.833144,1.450592527659296,4021.2083,2715,28,0,0
Adriatic Sea,2004,nov,749,0.9986666666666667,12226,2.5717791044776117,1.7426354297892113,20893.2687,11234,871,0,0
Adriatic Sea,2004,déc,621,0.828,9567,2.369836842105263,1.559524976306853,14807.5329,9212,241,0,0
Adriatic Sea,2005,janv,680,0.9066666666666666,11502,1.9638954198473282,1.2494012696620471,14199.0914,11218,114,0,0
Adriatic Sea,2005,févr,111,0.148,410,1.0712622222222221,0.9090467302447954,383.0376,401,9,0,0
Adriatic Sea,2005,mars,207,0.276,1370,1.4637333333333333,1.1654049324123918,1572.0663,1349,6,0,0
Adriatic Sea,2005,avril,153,0.204,458,1.4069444444444446,1.1600216864386195,521.5074,457,0,0,0
Adriatic Sea,2005,mai,6,0.008,11,2.2576666666666667,2.233975,23.7147,11,0,0,0
Adriatic Sea,2005,juin,174,0.232,984,2.8825444444444446,2.488380606478682,2535.6202,984,0,0,0
Adriatic Sea,2005,juil,351,0.468,1581,2.359505504587156,2.054824819303781,3207.5054999999998,1517,1,0,0
Adriatic Sea,2005,août,280,0.37333333333333335,1279,2.570678021978022,2.227442164641101,2993.4191,1276,3,0,0
Adriatic Sea,2005,sept,22,0.029333333333333333,123,2.0217583333333335,1.8614604669762642,227.9696,123,0,0,0
Adriatic Sea,2005,nov,80,0.10666666666666666,587,2.058222222222222,1.7566048578955158,1049.6519,585,2,0,0
Adriatic Sea,2005,déc,1,0.0013333333333333333,6,2.4515,1.99745,11.9847,6,0,0,0
Adriatic Sea,2006,févr,2,0.0026666666666666666,10,0.91445,0.8387199999999999,8.3872,10,0,0,0
Adriatic Sea,2006,avril,385,0.5133333333333333,2238,2.0523375,1.6619366414143397,3808.1667,2224,14,0,0
Adriatic Sea,2006,mai,4,0.005333333333333333,9,1.844975,1.7726324999999998,16.8662,9,0,0,0
Adriatic Sea,2006,juin,530,0.7066666666666667,3185,3.1332129032258065,2.63328351243403,8559.9909,3181,4,0,0
Adriatic Sea,2006,juil,661,0.8813333333333333,4989,3.1121532258064515,2.2942670767426234,11501.0482,4922,39,0,0
Adriatic Sea,2006,août,209,0.2786666666666667,723,2.060769696969697,1.8483330633094526,1306.5375,723,0,0,0
Adriatic Sea,2006,sept,8,0.010666666666666666,10,1.76976,1.75,17.722,10,0,0,0
Adriatic Sea,2006,oct,409,0.5453333333333333,3359,2.1131491228070174,1.6077250439897126,5582.9273,3208,125,0,0
Adriatic Sea,2006,nov,394,0.5253333333333333,2800,2.0733362068965517,1.6147770508192878,4456.5902,2714,43,0,0
Adriatic Sea,2006,déc,245,0.32666666666666666,3640,2.29070375,1.6802212433990367,6534.347,3481,95,0,0
Adriatic Sea,2007,janv,256,0.3413333333333333,1617,1.763248780487805,1.3396206256763952,2162.0278,1587,3,0,0
Adriatic Sea,2007,févr,504,0.672,8115,1.967579831932773,1.2802021548999747,11797.9851,7431,568,0,0
Adriatic Sea,2007,mars,587,0.7826666666666666,9354,2.1486225806451613,1.4476956282528395,16391.2871,7855,1442,0,0
Adriatic Sea,2007,avril,750,1,16764,3.916544776119403,2.3445927831735895,39953.7671,9448,7099,177,0
Adriatic Sea,2007,mai,750,1,12260,4.348858208955224,2.9096128866931563,35422.5335,9841,2238,1,0
Adriatic Sea,2007,juin,594,0.792,6504,3.580154961832061,2.7645715680480683,18484.8881,6435,0,0,0
Adriatic Sea,2007,juil,559,0.7453333333333333,5470,3.2194578125,2.453110529200924,13259.8599,5199,254,0,0
Adriatic Sea,2007,août,61,0.08133333333333333,92,1.9110526315789473,1.79442835839599,168.2014,92,0,0,0
Adriatic Sea,2008,févr,1,0.0013333333333333333,5,0.9427,0.84272,4.2136,5,0,0,0
Adriatic Sea,2008,mars,46,0.06133333333333333,283,1.2280925925925925,1.119924741195019,308.2239,283,0,0,0
Adriatic Sea,2008,mai,35,0.04666666666666667,120,2.612192307692308,2.3845645833333333,288.9741,120,0,0,0
Adriatic Sea,2008,juin,719,0.9586666666666667,4206,3.698661194029851,2.8667024326453037,12233.1507,4074,113,0,0
Adriatic Sea,2008,juil,728,0.9706666666666667,9262,3.5494074626865673,2.709652175474136,25483.1112,9152,73,0,0
Adriatic Sea,2008,août,310,0.41333333333333333,2040,2.1992401869158877,1.8709252343339318,3841.602,2040,0,0,0
Adriatic Sea,2008,sept,309,0.412,1784,2.2035063636363637,1.9156823927706566,3465.7392,1773,1,0,0
Adriatic Sea,2008,nov,96,0.128,676,1.93405,1.6208853145365054,1079.43,675,1,0,0
Adriatic Sea,2008,déc,70,0.09333333333333334,408,2.0076689655172415,1.5703349431273246,633.2021,408,0,0,0
Adriatic Sea,2009,janv,14,0.018666666666666665,67,1.49718,1.430674,100.6991,67,0,0,0
Adriatic Sea,2009,févr,63,0.08399999999999999,365,1.404706976744186,1.2462320316366309,453.2678,365,0,0,0
Adriatic Sea,2009,mars,25,0.03333333333333333,208,1.7203142857142857,1.468421385038864,313.4809,208,0,0,0
Adriatic Sea,2009,avril,175,0.23333333333333334,1729,3.042616,2.2026672944868393,3838.1528,1671,56,0,0
Adriatic Sea,2009,mai,749,0.9986666666666667,12737,4.914195522388059,3.0995308554229943,39407.0365,10956,1705,3,0
Adriatic Sea,2009,juin,87,0.116,755,2.599047222222222,2.2675182225632384,1717.8817,755,0,0,0
Adriatic Sea,2009,juil,51,0.068,333,2.625575,2.280149165646173,793.05,329,0,0,0
Adriatic Sea,2009,août,643,0.8573333333333334,5914,2.773176119402985,2.1176126934500417,12548.7991,5680,109,0,0
Adriatic Sea,2009,sept,525,0.7000000000000001,3183,2.714037313432836,2.09182783909061,6538.2681,3091,70,0,0
Adriatic Sea,2009,oct,608,0.8106666666666666,4455,2.127318253968254,1.6608774589263178,7293.8852,4433,1,0,0
Adriatic Sea,2009,nov,6,0.008,38,1.6329333333333333,1.4574044444444445,55.7455,38,0,0,0
Adriatic Sea,2009,déc,80,0.10666666666666666,607,1.96816,1.6830976321791702,1017.7958,607,0,0,0
Adriatic Sea,2010,janv,13,0.017333333333333333,108,2.14035,1.8011739856150792,214.2107,108,0,0,0
Adriatic Sea,2010,avril,176,0.23466666666666666,454,1.8770702702702702,1.6705872724910225,752.5959,454,0,0,0
Adriatic Sea,2010,mai,185,0.24666666666666667,711,2.1604135802469138,1.9424567110322415,1353.108,711,0,0,0
Adriatic Sea,2010,juin,253,0.3373333333333333,1449,3.320045871559633,2.8450180250877017,4114.7628,1445,4,0,0
Adriatic Sea,2010,juil,609,0.812,6477,3.29115223880597,2.4609762298864575,16216.6395,6061,325,0,0
Adriatic Sea,2010,août,222,0.296,1201,2.3441114583333333,1.971685584953537,2375.2786,1200,1,0,0
Adriatic Sea,2010,nov,69,0.092,340,1.775977142857143,1.498773347682683,499.7905,338,2,0,0
Adriatic Sea,2010,déc,183,0.244,1354,1.5875089552238806,1.3376186295367254,1779.5277,1352,2,0,0
Adriatic Sea,2011,janv,20,0.026666666666666665,114,1.6410142857142858,1.4594593948412697,183.44480000000001,114,0,0,0
Adriatic Sea,2011,févr,133,0.17733333333333334,833,1.1780311475409837,1.0078718430139086,837.0528,833,0,0,0
Adriatic Sea,2011,mars,137,0.18266666666666667,442,1.439470786516854,1.3119881559555537,514.2743,442,0,0,0
Adriatic Sea,2011,avril,713,0.9506666666666667,7066,2.6014045112781954,1.5852003825835064,11772.2079,6524,540,1,0
Adriatic Sea,2011,mai,45,0.06,225,3.0545,2.732369043478261,620.4872,225,0,0,0
Adriatic Sea,2011,juin,14,0.018666666666666665,74,2.7356363636363636,2.4936115367965366,182.6727,74,0,0,0
Adriatic Sea,2011,juil,378,0.504,2686,2.6838513274336284,2.195806079575002,5945.8377,2680,6,0,0
Adriatic Sea,2011,août,744,0.992,6397,3.3189992537313433,2.3262114599311277,15594.9404,5476,863,0,0
Adriatic Sea,2011,sept,750,1,21406,4.211062686567164,2.6278897346309353,56333.9033,16094,4987,60,0
Adriatic Sea,2011,oct,718,0.9573333333333334,6054,2.7341537313432838,2.074707345248098,12820.6495,5785,214,0,0
Adriatic Sea,2011,nov,261,0.348,1547,1.8651155844155844,1.5321963580519862,2349.2028,1538,6,0,0
