region,year,month,pixels,surface,duration,max_int,mean_int,cum_int,I Moderate,II Strong,III Severe,IV Extreme
Adriatic Sea,2001,janv,9,1,209,1.6331333333333333,1.343743956919904,287.926,208,1,0,0
Adriatic Sea,2001,févr,9,1,194,1.6149333333333333,1.320685958994709,248.0677,154,38,0,0
Adriatic Sea,2001,mars,9,1,235,2.048722222222222,1.5508907967281624,337.876,206,27,0,0
Adriatic Sea,2001,avril,9,1,85,1.424611111111111,1.261613425925926,108.5181,80,5,0,0
Adriatic Sea,2001,oct,7,0.7777777777777777,67,1.6290428571428572,1.3566946688148944,93.8288,64,0,0,0
Adriatic Sea,2001,nov,2,0.2222222222222222,6,1.4,1.2811166666666667,7.6867,6,0,0,0
Adriatic Sea,2002,févr,3,0.3333333333333333,43,1.4911999999999999,0.9575512030075188,41.6557,35,5,0,0
Adriatic Sea,2002,mars,7,0.7777777777777777,120,2.2540999999999998,1.720563726686847,186.9152,72,41,0,0
Adriatic Sea,2002,avril,3,0.3333333333333333,13,1.0819999999999999,0.9989533333333334,13.0133,13,0,0,0
Adriatic Sea,2002,juin,8,0.8888888888888888,57,4.0799625,3.4576132688492063,198.7305,56,1,0,0
Adriatic Sea,2002,déc,4,0.4444444444444444,12,1.4158,1.2839808333333333,15.7412,12,0,0,0
Adriatic Sea,2003,janv,6,0.6666666666666666,148,1.4656,1.1950149525549123,179.88309999999998,148,0,0,0
Adriatic Sea,2003,févr,4,0.4444444444444444,26,1.100275,0.9638614583333334,25.0782,26,0,0,0
Adriatic Sea,2003,mars,3,0.3333333333333333,15,2.1210333333333335,1.8469933333333333,27.704900000000002,15,0,0,0
Adriatic Sea,2003,mai,9,1,65,3.490622222222222,3.000985251322751,195.9248,54,11,0,0
Adriatic Sea,2003,juin,9,1,224,5.467944444444444,3.9430802544833945,879.954,146,72,0,0
Adriatic Sea,2003,juil,9,1,176,3.8747000000000003,2.55524632579042,451.2451,169,5,0,0
Adriatic Sea,2003,août,9,1,230,3.7052111111111112,2.7428526350444598,625.1129,171,58,0,0
Adriatic Sea,2003,sept,9,1,19,2.638988888888889,2.44824962962963,41.7277,19,0,0,0
Adriatic Sea,2004,mars,1,0.1111111111111111,5,1.4646,1.3734,6.867,5,0,0,0
Adriatic Sea,2004,juin,2,0.2222222222222222,2,2.4146,2.4146,4.8292,2,0,0,0
Adriatic Sea,2004,juil,5,0.5555555555555556,45,2.78582,2.4003623333333333,109.7507,45,0,0,0
Adriatic Sea,2004,oct,5,0.5555555555555556,24,1.50244,1.3847314285714285,33.0053,24,0,0,0
Adriatic Sea,2004,nov,9,1,160,1.8093222222222223,1.4835852752780987,240.2423,157,1,0,0
Adriatic Sea,2004,déc,9,1,195,2.0293555555555556,1.5401193301384606,299.5125,191,1,0,0
Adriatic Sea,2005,janv,9,1,157,1.4889777777777777,1.2224607907978007,191.2919,155,0,0,0
Adriatic Sea,2005,juin,1,0.1111111111111111,3,3.0832,2.7143333333333333,8.143,3,0,0,0
Adriatic Sea,2005,juil,2,0.2222222222222222,9,2.29795,2.1079142857142856,17.9388,8,0,0,0
Adriatic Sea,2005,août,1,0.1111111111111111,4,2.7359,2.5664249999999997,10.265699999999999,4,0,0,0
Adriatic Sea,2006,avril,3,0.3333333333333333,17,1.5591666666666666,1.4607,24.7877,17,0,0,0
Adriatic Sea,2006,juin,7,0.7777777777777777,47,2.887928571428571,2.6452657142857143,124.9697,47,0,0,0
Adriatic Sea,2006,juil,9,1,68,2.824311111111111,2.274177191358025,155.8581,68,0,0,0
Adriatic Sea,2006,août,3,0.3333333333333333,9,2.057166666666667,1.9154250000000002,17.1792,9,0,0,0
Adriatic Sea,2006,oct,5,0.5555555555555556,23,1.53152,1.289492,29.6317,23,0,0,0
Adriatic Sea,2006,nov,5,0.5555555555555556,9,1.50248,1.36091,12.087800000000001,9,0,0,0
Adriatic Sea,2006,déc,3,0.3333333333333333,22,1.2449000000000001,1.1818225,26.0484,22,0,0,0
Adriatic Sea,2007,janv,2,0.2222222222222222,2,0.8908499999999999,0.8908499999999999,1.7816999999999998,2,0,0,0
Adriatic Sea,2007,févr,6,0.6666666666666666,97,1.32925,1.0851807212159186,108.6408,96,0,0,0
Adriatic Sea,2007,mars,9,1,112,1.7395333333333334,1.4806921476671477,165.4557,92,14,0,0
Adriatic Sea,2007,avril,9,1,207,3.147088888888889,2.301156750475772,477.6009,88,114,5,0
Adriatic Sea,2007,mai,9,1,153,4.177011111111111,2.975764665749341,454.1562,125,27,0,0
Adriatic Sea,2007,juin,9,1,109,3.408888888888889,2.8903754232804233,318.0512,105,0,0,0
Adriatic Sea,2007,juil,7,0.7777777777777777,83,3.1849857142857143,2.3911275613275613,198.5619,81,2,0,0
Adriatic Sea,2008,mars,2,0.2222222222222222,11,1.59395,1.4539816666666667,15.951600000000001,11,0,0,0
Adriatic Sea,2008,juin,9,1,50,3.519433333333333,3.148451507936508,157.1146,50,0,0,0
Adriatic Sea,2008,juil,9,1,127,3.416733333333333,2.8555487545787543,362.6606,126,0,0,0
Adriatic Sea,2008,août,5,0.5555555555555556,34,2.3054,2.0406333333333335,68.6024,34,0,0,0
Adriatic Sea,2008,sept,4,0.4444444444444444,20,2.225975,1.957185,39.143699999999995,20,0,0,0
Adriatic Sea,2009,mars,3,0.3333333333333333,27,1.8459,1.5925851851851853,42.9998,27,0,0,0
Adriatic Sea,2009,avril,3,0.3333333333333333,23,1.9745333333333335,1.4028696296296297,31.9198,23,0,0,0
Adriatic Sea,2009,mai,9,1,166,4.234444444444445,2.849696401561974,467.6225,148,14,0,0
Adriatic Sea,2009,juin,2,0.2222222222222222,18,2.61775,2.4672888888888886,44.4112,18,0,0,0
Adriatic Sea,2009,août,9,1,109,2.3999888888888887,1.9956123534798536,217.4241,99,0,0,0
Adriatic Sea,2009,sept,8,0.8888888888888888,55,2.4183875,1.9061381439393938,110.6017,55,0,0,0
