region,year,month,pixels,surface,duration,max_int,mean_int,cum_int,I Moderate,II Strong,III Severe,IV Extreme
Adriatic Sea,2020,sept,5528,0.9001791239211855,71946,2.9216821428571427,2.017369333017658,147093.9071,70250,79,0,0
Adriatic Sea,2020,nov,4490,0.7311512782934375,72940,2.3173154545454544,1.55546926009667,118947.18,69590,1751,0,0
Adriatic Sea,2020,déc,4944,0.8050806057645334,83846,2.67717476635514,1.626405518453703,138395.105,75307,6236,62,0
Adriatic Sea,2021,janv,5020,0.8174564403191663,124918,2.495565765765766,1.5373076332805198,194398.1399,94440,28135,357,0
Adriatic Sea,2021,juil,4942,0.8047549259078326,44181,4.2258875,2.5469019871895355,113481.9244,40775,2540,0,0
Adriatic Sea,2021,août,4751,0.7736524995929002,74836,3.8367063063063065,2.3635697543295846,170679.9441,66178,6100,1,0
Adriatic Sea,2021,oct,2830,0.4608369972317212,17394,2.1045239583333335,1.7363965299190305,31416.3971,17394,0,0,0
Adriatic Sea,2022,janv,3120,0.5080605764533463,51308,1.7694063829787234,1.1784054670375348,58872.0531,48449,1064,0,0
Adriatic Sea,2022,févr,3710,0.6041361341801009,64259,1.7246742574257425,1.1228840476370234,68213.5526,58320,3720,0,0
Adriatic Sea,2022,mars,2220,0.361504640937958,33365,1.49885,0.9936763387461491,32781.0428,31169,519,5,0
Adriatic Sea,2022,avril,411,0.06692721055202736,2905,1.258491304347826,1.0591505796668348,3116.4966,2839,0,0,0
Adriatic Sea,2022,mai,5395,0.8785214134505781,57227,4.430291964285714,2.9042186933886054,165178.7628,53951,1600,0,0
Adriatic Sea,2022,juin,6128,0.9978830809314444,102879,4.88074375,3.261146208112343,339250.7111,98089,3875,0,0
Adriatic Sea,2022,juil,6141,1,101752,4.8208874999999995,2.9402305017593866,300585.7135,91381,10179,0,0
Adriatic Sea,2022,août,4590,0.7474352711284807,41269,3.03093125,2.085797585986506,85245.3155,40051,667,0,0
Adriatic Sea,2022,sept,3876,0.6311675622862726,35773,2.7048554545454544,1.9721654604420928,72106.5309,35503,57,0,0
Adriatic Sea,2022,oct,4978,0.8106171633284481,48482,2.8684482142857144,1.8412727352666582,92039.3065,41594,5328,0,0
Adriatic Sea,2022,nov,5990,0.9754111708190848,119945,3.129394642857143,1.8612445262188448,223399.6353,101887,15477,8,0
Adriatic Sea,2022,déc,5358,0.8724963361016121,87025,2.681142857142857,1.623498311786251,141258.7667,76684,7396,113,0
Adriatic Sea,2023,janv,5776,0.9405634261520925,149455,2.9688714285714286,1.7799815808007742,263821.3032,70170,66383,2715,12
Adriatic Sea,2023,févr,5251,0.855072463768116,106374,2.2733522935779815,1.383505757464442,142049.4347,79707,23389,86,0
Adriatic Sea,2023,mars,6061,0.9869728057319654,152564,2.842342857142857,1.6004315645926142,231320.1113,122309,27184,3,0
Adriatic Sea,2023,avril,3585,0.583781143136297,17562,2.09455625,1.346825015851558,22930.0987,17340,86,0,0
Adriatic Sea,2023,juin,3095,0.5039895782445856,27046,3.850148623853211,2.8663259047144893,75020.3294,26701,0,0,0
Adriatic Sea,2023,juil,6073,0.9889268848721706,96655,0.3477844036697248,0.22729913302244126,4215.7542,53695,37128,2106,0
Adriatic Sea,2023,août,6133,0.9986972805731965,67310,2.59475625,1.564731243128582,94536.5721,58734,8188,102,0
Adriatic Sea,2023,sept,6023,0.9807848884546491,84502,2.7895955357142856,1.9077294645789575,160520.6892,82505,259,0,0
Adriatic Sea,2023,oct,6141,1,186679,3.7706767857142856,2.4775854628628533,464557.6383,109337,76023,60,0
Adriatic Sea,2023,nov,6087,0.9912066438690768,160206,3.4660357142857143,2.0987619912874305,341947.9815,116378,41322,16,0
Adriatic Sea,2023,déc,4722,0.7689301416707377,86110,2.4377294642857144,1.6432573257293055,146527.4061,79396,3616,0,0
Adriatic Sea,1990,nov,1253,0.2040384302230907,7596,1.8035822916666666,1.464433671991959,11369.3416,7581,15,0,0
Adriatic Sea,1990,déc,60,0.009770395701025891,206,1.6067565217391304,1.4503899288302278,303.2511,206,0,0,0
Adriatic Sea,2001,nov,1417,0.23074417847256148,5031,1.9427439024390243,1.5504864508954634,7820.2461,5001,30,0,0
Adriatic Sea,2002,janv,179,0.029148347174727245,844,1.30233,1.0478539687372896,890.2808,833,0,0,0
Adriatic Sea,2004,mars,441,0.0718124084025403,3026,1.6129522727272727,1.2105369376482338,3492.2593,2974,43,0,0
Adriatic Sea,2013,févr,4640,0.7555772675460023,47979,1.7848783783783784,1.1667767345231348,54490.8591,46617,233,0,0
Adriatic Sea,2018,janv,556,0.09053900016283993,4703,1.387684,1.037538037840937,4544.0966,4526,0,0,0
Adriatic Sea,2018,févr,2331,0.3795798729848559,19420,1.4856018348623854,1.0754384415578375,21792.2026,19109,42,0,0
Adriatic Sea,2019,janv,3422,0.5572382348151766,27854,1.8667408602150537,1.20197272668707,29884.4489,27098,117,0,0
Adriatic Sea,2019,avril,1364,0.2221136622699886,8343,2.1397593406593405,1.5266029637261789,11122.7192,8249,21,0,0
Adriatic Sea,2020,janv,5067,0.8251099169516365,114319,2.400472072072072,1.455631556565073,166649.8478,101412,7914,9,0
Adriatic Sea,2020,mars,5950,0.9688975736850676,123317,2.648301801801802,1.488435052141251,176212.0049,116249,4024,5,0
Adriatic Sea,2021,févr,4789,0.7798404168702165,80999,2.1222063636363635,1.3091651915300302,100212.2053,70265,7817,0,0
Adriatic Sea,2021,mars,5203,0.8472561472072953,67992,2.95803963963964,1.4499520363625265,87258.5626,63938,2741,39,0
Adriatic Sea,1987,déc,321,0.05227161700048852,1060,1.6180958333333333,1.352966049260703,1502.3992,1046,8,0,0
Adriatic Sea,1998,sept,184,0.0299625468164794,1055,1.9620289473684212,1.7279384729885057,1892.262,1055,0,0,0
Adriatic Sea,1999,févr,155,0.025240188894316888,497,1.3508862068965517,1.0710734654585128,570.5491,495,2,0,0
Adriatic Sea,1999,juin,4356,0.7093307278944797,32790,4.264709090909091,3.0352139019916757,101177.4546,32086,99,0,0
Adriatic Sea,2000,janv,128,0.020843510828855237,584,2.0907619047619046,1.4296140654933114,857.1116,516,68,0,0
Adriatic Sea,2003,févr,2259,0.36785539814362483,8976,1.4026180555555556,1.0419360737217962,9129.27,8960,16,0,0
Adriatic Sea,2003,mars,298,0.0485262986484286,1713,1.2669463414634146,0.9646794598797502,1635.1449,1691,3,0,0
Adriatic Sea,2011,févr,1362,0.22178798241328773,12146,1.6919349206349206,1.0758052321607627,12846.225699999999,10876,943,1,0
Adriatic Sea,2011,mars,1741,0.28350431525810127,8966,2.1181407407407407,1.547703237293812,11898.5229,8751,91,0,0
Adriatic Sea,2013,mars,2950,0.480377788633773,26356,1.56143125,1.1272551083107267,27821.2434,25949,55,0,0
